# → Sesion iniciada. Mueve el balon frente al robot.
# Primera lectura de referencia tomada...
184.2,12.1,0.0,0.0,44.8,0.0,74,104,100,3
# Muestra 31/100 | VAR: IZQ=0.0 CENT=44.8 DER=0.0
184.2,24.1,0.0,0.0,12.1,0.0,530,218,156,3
# Muestra 32/100 | VAR: IZQ=0.0 CENT=12.1 DER=0.0
183.8,8.3,0.0,0.4,15.9,0.0,94,88,80,3
# Muestra 33/100 | VAR: IZQ=0.4 CENT=15.9 DER=0.0
183.8,0.0,0.0,0.0,8.3,0.0,77,107,103,3
# Muestra 34/100 | VAR: IZQ=0.0 CENT=8.3 DER=0.0
16.4,104.3,172.9,167.4,0.0,0.0,78,107,103,3
# Muestra 35/100 | VAR: IZQ=167.4 CENT=0.0 DER=0.0
13.1,57.2,92.1,3.3,47.0,80.7,71,93,89,3
# Muestra 36/100 | VAR: IZQ=3.3 CENT=47.0 DER=80.7
183.8,16.9,82.7,170.7,40.3,9.4,74,103,98,3
# Muestra 37/100 | VAR: IZQ=170.7 CENT=40.3 DER=9.4
184.2,16.6,15.9,0.4,0.3,66.8,599,298,181,3
# Muestra 38/100 | VAR: IZQ=0.4 CENT=0.3 DER=66.8
184.6,5.3,90.2,0.4,11.3,74.3,711,301,193,3
# Muestra 39/100 | VAR: IZQ=0.4 CENT=11.3 DER=74.3
184.6,80.0,73.2,0.0,74.7,17.0,78,108,104,3
# Muestra 40/100 | VAR: IZQ=0.0 CENT=74.7 DER=17.0
90.0,79.2,172.7,94.6,0.8,99.5,80,111,106,3
# Muestra 41/100 | VAR: IZQ=94.6 CENT=0.8 DER=99.5
92.2,56.9,90.7,2.2,22.3,82.0,93,124,120,3
# Muestra 42/100 | VAR: IZQ=2.2 CENT=22.3 DER=82.0
142.8,104.2,0.0,50.6,47.2,90.7,95,125,121,3
# Muestra 43/100 | VAR: IZQ=50.6 CENT=47.2 DER=90.7
184.2,104.2,0.0,41.4,0.0,0.0,79,106,101,3
# Muestra 44/100 | VAR: IZQ=41.4 CENT=0.0 DER=0.0
183.8,103.8,22.9,0.4,0.4,0.0,87,117,112,3
# Muestra 45/100 | VAR: IZQ=0.4 CENT=0.4 DER=0.0
184.2,104.2,193.8,0.4,0.4,170.9,96,127,123,3
# Muestra 46/100 | VAR: IZQ=0.4 CENT=0.4 DER=170.9
183.7,10.7,0.0,0.4,93.5,193.8,98,104,98,3
# Muestra 47/100 | VAR: IZQ=0.4 CENT=93.5 DER=193.8
17.0,15.6,140.9,166.7,4.9,0.0,82,111,108,3
# Muestra 48/100 | VAR: IZQ=166.7 CENT=4.9 DER=0.0
20.6,80.0,69.0,3.6,64.4,72.0,83,107,103,3
# Muestra 49/100 | VAR: IZQ=3.6 CENT=64.4 DER=72.0
183.7,104.6,0.0,163.1,24.6,69.0,76,90,86,3
# Muestra 50/100 | VAR: IZQ=163.1 CENT=24.6 DER=69.0
9.4,80.0,70.2,174.3,24.6,0.0,82,107,104,3
# Muestra 51/100 | VAR: IZQ=174.3 CENT=24.6 DER=0.0
18.7,86.4,65.1,9.3,6.4,5.0,75,88,83,3
# Muestra 52/100 | VAR: IZQ=9.3 CENT=6.4 DER=5.0
184.6,104.2,12.8,165.9,17.8,52.4,79,110,105,3
# Muestra 53/100 | VAR: IZQ=165.9 CENT=17.8 DER=52.4
184.2,104.2,193.8,0.4,0.0,181.0,90,122,117,3
# Muestra 54/100 | VAR: IZQ=0.4 CENT=0.0 DER=181.0
184.2,104.2,194.3,0.0,0.0,0.5,97,129,124,3
# Muestra 55/100 | VAR: IZQ=0.0 CENT=0.0 DER=0.5
184.6,141.2,0.0,0.4,37.0,194.3,83,115,111,3
# Muestra 56/100 | VAR: IZQ=0.4 CENT=37.0 DER=194.3
184.6,7.0,0.0,0.1,134.2,0.0,218,136,111,3
# Muestra 57/100 | VAR: IZQ=0.1 CENT=134.2 DER=0.0
185.0,23.0,0.0,0.4,16.0,0.0,81,112,108,3
# Muestra 58/100 | VAR: IZQ=0.4 CENT=16.0 DER=0.0
183.7,11.7,56.8,1.3,11.2,0.0,84,112,108,3
# Muestra 59/100 | VAR: IZQ=1.3 CENT=11.2 DER=0.0
146.3,104.2,0.0,37.4,92.5,56.8,68,76,71,3
# Muestra 60/100 | VAR: IZQ=37.4 CENT=92.5 DER=56.8
9.0,79.6,70.2,137.3,24.6,0.0,68,74,69,3
# Muestra 61/100 | VAR: IZQ=137.3 CENT=24.6 DER=0.0
184.6,18.2,251.7,175.6,61.4,181.5,90,105,99,3
# Muestra 62/100 | VAR: IZQ=175.6 CENT=61.4 DER=181.5
187.6,10.3,143.2,3.0,7.9,108.5,80,105,102,3
# Muestra 63/100 | VAR: IZQ=3.0 CENT=7.9 DER=108.5
4.2,75.7,74.9,183.4,65.4,68.3,63,64,61,3
# Muestra 64/100 | VAR: IZQ=183.4 CENT=65.4 DER=68.3
185.5,104.2,0.0,181.2,28.5,74.9,92,123,119,3
# Muestra 65/100 | VAR: IZQ=181.2 CENT=28.5 DER=74.9
185.0,104.2,196.0,0.4,0.0,0.0,96,128,123,3
# Muestra 66/100 | VAR: IZQ=0.4 CENT=0.0 DER=0.0
184.6,104.2,196.4,0.4,0.0,0.4,96,129,124,3
# Muestra 67/100 | VAR: IZQ=0.4 CENT=0.0 DER=0.4
127.9,5.7,172.4,56.8,98.5,24.0,78,107,103,3
# Muestra 68/100 | VAR: IZQ=56.8 CENT=98.5 DER=24.0
185.0,7.9,173.6,57.2,2.3,1.3,70,96,93,3
# Muestra 69/100 | VAR: IZQ=57.2 CENT=2.3 DER=1.3
184.2,16.9,171.5,0.8,9.0,2.1,91,108,103,3
# Muestra 70/100 | VAR: IZQ=0.8 CENT=9.0 DER=2.1
184.6,11.0,0.0,0.4,5.9,171.5,78,108,105,3
# Muestra 71/100 | VAR: IZQ=0.4 CENT=5.9 DER=171.5
184.2,15.6,0.0,0.4,4.5,0.0,82,112,108,3
# Muestra 72/100 | VAR: IZQ=0.4 CENT=4.5 DER=0.0
183.8,14.2,140.5,0.4,1.4,0.0,85,108,105,3
# Muestra 73/100 | VAR: IZQ=0.4 CENT=1.4 DER=0.0
184.6,104.2,0.0,0.8,90.0,140.5,89,120,115,3
# Muestra 74/100 | VAR: IZQ=0.8 CENT=90.0 DER=140.5
184.6,22.7,0.0,0.0,81.5,0.0,267,145,109,3
# Muestra 75/100 | VAR: IZQ=0.0 CENT=81.5 DER=0.0
185.0,17.9,247.5,0.5,4.8,0.0,78,108,104,3
# Muestra 76/100 | VAR: IZQ=0.5 CENT=4.8 DER=0.0
184.2,22.1,0.0,0.8,4.2,247.5,84,112,107,3
# Muestra 77/100 | VAR: IZQ=0.8 CENT=4.2 DER=247.5
184.2,57.2,0.0,0.0,35.2,0.0,81,107,103,3
# Muestra 78/100 | VAR: IZQ=0.0 CENT=35.2 DER=0.0
184.2,10.0,143.6,0.0,47.2,0.0,78,107,104,3
# Muestra 79/100 | VAR: IZQ=0.0 CENT=47.2 DER=0.0
185.0,19.2,247.5,0.8,9.2,103.9,85,113,108,3
# Muestra 80/100 | VAR: IZQ=0.8 CENT=9.2 DER=103.9
184.6,23.3,248.8,0.4,4.1,1.3,289,168,129,3
# Muestra 81/100 | VAR: IZQ=0.4 CENT=4.1 DER=1.3
183.8,18.2,249.2,0.8,5.1,0.4,77,107,103,3
# Muestra 82/100 | VAR: IZQ=0.8 CENT=5.1 DER=0.4
184.2,104.2,0.0,0.4,86.0,249.2,92,123,122,3
# Muestra 83/100 | VAR: IZQ=0.4 CENT=86.0 DER=249.2
183.4,104.2,0.0,0.8,0.0,0.0,97,130,125,3
# Muestra 84/100 | VAR: IZQ=0.8 CENT=0.0 DER=0.0
184.2,103.8,172.0,0.8,0.3,0.0,98,131,126,3
# Muestra 85/100 | VAR: IZQ=0.8 CENT=0.3 DER=0.0
183.8,103.8,173.7,0.5,0.0,1.6,93,126,120,3
